sma,buy,sell,score,avg_cagr,median_cagr,p25_cagr,win_rate_cagr_gt_30,avg_sharpe,avg_dd,worst_dd
100,0,6,0.3060799925482471,0.3281469447643764,0.3152791367217367,0.2751485768791684,0.57,0.8502620255652182,-0.6015344705777168,-0.7525310775942056
100,7,5,0.3059031467749068,0.29693880340791945,0.31571667979630713,0.24312374800519465,0.58,0.8301493644612741,-0.4895681369846737,-0.553852118777364
200,3,1,0.3057776409886578,0.30694158578480146,0.31697360948891706,0.24708382002113027,0.56,0.8309853220978155,-0.5157189630346966,-0.5683949255725508
200,5,3,0.30575125115651947,0.29591702884796933,0.31511344013185383,0.2605665769256549,0.59,0.825559608761822,-0.544481661305248,-0.6581199915960028
175,7,4,0.30560818619601676,0.30044384491400594,0.3138230106124218,0.2597896336556311,0.58,0.845987567160938,-0.5371443222871333,-0.6724118787238107
200,6,1,0.3052552574461301,0.28936534129337327,0.30324619576644785,0.24491630127497288,0.53,0.8147107740786339,-0.48136875120818057,-0.5320982412840862
200,8,2,0.3045215870666092,0.2851634459016733,0.29525806293097046,0.24583153719033102,0.49,0.8316698034913433,-0.46428497628379156,-0.5546965927481389
150,4,6,0.30420093898011075,0.3175152457799478,0.3200955824479794,0.2601514788580339,0.56,0.8409832819524644,-0.5787554760942737,-0.6581199915960028
225,8,0,0.30405289677361536,0.2875498536407671,0.3058936792156335,0.2406441626161624,0.54,0.83630971926748,-0.46160832774800126,-0.5516583177965697
225,1,1,0.30381668296289566,0.2955205349834723,0.3109434828036681,0.2508237028598219,0.54,0.8131175674783054,-0.5166970593760055,-0.5888299715135392
100,0,7,0.30267340060454734,0.33431575048631684,0.3333274730907465,0.2705065120769605,0.62,0.8543179225263695,-0.6297362509604405,-0.7727481074103113
250,7,0,0.3026055691042146,0.28572403539140473,0.3068098108231283,0.2387397059792713,0.52,0.8249353664414038,-0.4691881320837939,-0.5320982412840863
150,2,6,0.3021477601739073,0.3207419575454079,0.3112384286187764,0.26324876325408963,0.57,0.8428974089133311,-0.5971187220851686,-0.6581199915960028
125,3,3,0.3020303434061818,0.30229066331163235,0.3255371963936775,0.24688966987603567,0.55,0.8091129884737193,-0.5335307829842334,-0.5950269032743056
225,7,1,0.301198151133527,0.2786503989801178,0.2906361058546363,0.2452941665945889,0.44,0.8030911782073399,-0.47380102198636015,-0.5320982412840864
250,6,1,0.3009146348133388,0.28639340689750087,0.3092894314767074,0.23663363430540119,0.53,0.82426058271138,-0.4725110249784312,-0.5320982412840862
200,2,5,0.3009041798981446,0.30695015528874736,0.3182555397065565,0.26002431402834447,0.57,0.8247587884851962,-0.5889856412225839,-0.6581199915960028
125,1,1,0.3006584183994725,0.2904563987253976,0.30664110825544766,0.24312825838527652,0.54,0.7970055628346085,-0.4970760839720928,-0.5390554282532829
200,3,2,0.3002699973169296,0.3033543020874092,0.3144777739700273,0.24442945575710406,0.54,0.823098993829652,-0.5193736074055023,-0.5774976594739591
200,0,3,0.3002142687828211,0.29805808875932277,0.3102404975175914,0.25530149388622503,0.54,0.8099488012302402,-0.5531685138809244,-0.620870816672693
200,2,6,0.30000860567921533,0.30359855921117157,0.31730933098724967,0.26007122440641406,0.55,0.8201870424675407,-0.5910320734211586,-0.6581199915960028
150,3,5,0.2995630352279056,0.31881770735496207,0.3259532879440872,0.25409285359458855,0.63,0.8396579063812311,-0.5831175208167636,-0.6581199915960028
175,1,8,0.2992607842002125,0.314110205570911,0.31733158241429194,0.2552276793934065,0.61,0.8210725775334149,-0.582628404900515,-0.6280334665280765
200,1,7,0.29894262963712204,0.31276425340569175,0.3210138831690832,0.25585085831715415,0.62,0.8252677100002996,-0.5776040825547488,-0.6597201468266534
150,7,6,0.29833448714931765,0.30259089443439907,0.3050075459950128,0.2503776372918818,0.52,0.8397659994626478,-0.5231904532657891,-0.631942168059357
200,2,3,0.29807654156892954,0.29860803124926677,0.3083379554929788,0.25715789280978596,0.57,0.8185777158580417,-0.5556154481036838,-0.6581199915960028
100,3,8,0.29752310252833525,0.31791348840536965,0.3135736485612375,0.2641765411183392,0.56,0.8229451860535225,-0.6200767486089245,-0.6783062063764791
100,4,6,0.29621195101897335,0.29859518635930943,0.3129402792018825,0.2535708778543513,0.53,0.8087865849264044,-0.5751327733687168,-0.6257501854590317
125,8,7,0.29611541214901854,0.3010416528358116,0.29759983717362437,0.25400462923670797,0.48,0.8451174240481717,-0.5349136634211074,-0.6546891441177881
100,3,5,0.29468894712745175,0.30855564771575483,0.3220995610521631,0.24173761734515775,0.59,0.8170497867216853,-0.5569060492347642,-0.5831877361552624
175,2,5,0.29446442735280187,0.30621764550604735,0.3254810540901074,0.2523598961844178,0.63,0.8196531055457321,-0.5964507253934318,-0.6581199915960028
150,7,5,0.29438640836602314,0.2908839700136151,0.2975160070602474,0.24959539481247495,0.48,0.8243148572147984,-0.5174213390732214,-0.631942168059357
225,0,1,0.294356298222949,0.2902633682677369,0.30463959207666,0.24101563159000916,0.52,0.8034430240020808,-0.5132794949101875,-0.5596509312483504
175,2,7,0.29396075754308,0.30800191796781307,0.3146567921863883,0.2554250025547562,0.56,0.8231761019727205,-0.5969684272927455,-0.6581199915960028
200,7,0,0.2938610184961028,0.280697457025999,0.30108754880592015,0.23746995800375514,0.51,0.8047968688561993,-0.48506249432136117,-0.5516583177965697
225,1,0,0.29365283583508917,0.29324759383427274,0.3072313078044895,0.24316690049977518,0.54,0.8137207428032869,-0.5153762507934316,-0.6029753172530845
175,0,5,0.2931434679016154,0.30736106350724923,0.32030249561109647,0.24927735029638987,0.58,0.8177671147878861,-0.5757824732745429,-0.6456722824874397
150,5,1,0.2929939510737819,0.3053469218679629,0.32345115983099837,0.22761724224090862,0.55,0.8295631999990982,-0.49192017773539154,-0.5516583177965697
225,8,1,0.2923888905570904,0.28125079705140865,0.30116492024732544,0.23521062386268965,0.5,0.8242741088043668,-0.47379993121453906,-0.5731539235076782
225,2,0,0.292290026533542,0.2886644474945124,0.30579037151126665,0.24036912592229087,0.54,0.8125058192738694,-0.5037430066783625,-0.5965703415819816
200,0,8,0.29065544783645864,0.3074996432284406,0.32201165076720617,0.24528630904539384,0.59,0.8093271839183036,-0.5707854783109615,-0.6358685629360622
150,0,5,0.2904008943887788,0.3058271603362199,0.3187596638239283,0.24837208185559656,0.53,0.8168933920430308,-0.5762024014774544,-0.657442529913406
175,1,5,0.2895583601117859,0.3072503699637253,0.3215831475523987,0.2422852238066424,0.62,0.8188044207873356,-0.5724853111159472,-0.6208708166726928
100,0,3,0.2889212404905006,0.3057406921931072,0.32284544969164886,0.2373314792524457,0.58,0.8139344196241342,-0.540667674546115,-0.616407787784191
100,5,7,0.288887915670468,0.30312810305642013,0.2961948812205768,0.25424880978080067,0.46,0.8142802932092357,-0.5702000006414741,-0.6574752591729649
150,1,7,0.28882365142238114,0.3115893060789012,0.3025552221611034,0.2545486217783388,0.53,0.8243101732812075,-0.5979342734603347,-0.6581199915960028
200,3,3,0.2884532018826936,0.2950043848990268,0.30537661098727487,0.25117070507412453,0.53,0.8078206658328607,-0.5701080928667139,-0.6581199915960028
200,8,3,0.28837755008751526,0.28208879793626507,0.2925287562792178,0.247394547073974,0.49,0.8219247796458283,-0.517323085824504,-0.6507727375691079
150,7,1,0.2880521419571767,0.2868406196022589,0.3025160452876752,0.22232603579923294,0.5,0.8127642563484756,-0.45708821766430974,-0.5032506408090341
125,2,7,0.28793543439963626,0.3083269155416179,0.2973887309247347,0.25821672636173454,0.49,0.8136709898647836,-0.6137418984611487,-0.6581199915960028
150,4,5,0.2876619841080566,0.3050598321606261,0.31206300165798306,0.2458625486962711,0.57,0.8222344156870612,-0.5615780771989433,-0.6581199915960028
125,0,1,0.28722609667259763,0.2977940395984971,0.3136480687492549,0.23518929597577043,0.6,0.8068229817161597,-0.5133626205941715,-0.6068234743140422
150,3,7,0.28682908604914353,0.3084747739769336,0.3141098985342037,0.2500464500513828,0.54,0.8161363503442014,-0.6052894779762202,-0.6581199915960028
175,3,6,0.28656525181997167,0.30256827813336695,0.30860155338482276,0.25167560710670167,0.56,0.8139462168258101,-0.6035383096490209,-0.6581199915960028
200,2,7,0.28637204431286906,0.29635146501288195,0.3093185179630351,0.25121042594787335,0.52,0.8032931766154858,-0.5962609824308761,-0.6581199915960029
225,3,5,0.2858348108872008,0.2908571378687688,0.3044268907356653,0.24686353230420366,0.5,0.7971569788216256,-0.5771967484412202,-0.6208708166726928
175,7,6,0.2858202398488704,0.29459019177297213,0.2896834908756194,0.2515752922584913,0.48,0.8257241100321936,-0.5496751262190175,-0.6724118787238107
175,8,4,0.2846242402376491,0.2853392319206021,0.3017525888393111,0.2420567700751417,0.51,0.8199209315738372,-0.5296861391687312,-0.6507727375691077
125,5,7,0.2845601617214534,0.30678844292878965,0.3122377515275183,0.24454245588351098,0.51,0.8207099045737949,-0.5820418817140149,-0.6507727375691077
125,7,8,0.2845494476992616,0.2984670546835238,0.2941272039569942,0.24403797886782508,0.46,0.8294020405602569,-0.5347455445422289,-0.6461575045326453
225,0,0,0.28360355374856083,0.2838941423729867,0.2961782730269453,0.23720486357476522,0.47,0.7971300743261669,-0.5215804028316952,-0.5844446299192521
200,6,3,0.28352916682546353,0.2828318095041883,0.29560571632043087,0.24743435857839735,0.49,0.8003793189915777,-0.5465461568734216,-0.6581199915960028
125,1,7,0.2830135685126238,0.30639509923187697,0.2997305025711887,0.255682942671952,0.49,0.8126775698397877,-0.615538030142982,-0.6872469202926944
150,4,7,0.2825610675000763,0.30203260330296156,0.3015279094198646,0.24819398412658322,0.51,0.8107015087802756,-0.5850983872190109,-0.6581199915960028
200,2,8,0.28236297516240166,0.30033716348052214,0.31462716618764897,0.24356043235652147,0.53,0.8048210822153478,-0.5824221064785372,-0.6581199915960028
150,8,5,0.28208007628149245,0.28810993399712215,0.2986888425904388,0.2382396248282661,0.48,0.8305507669429715,-0.5210746196300037,-0.6461575045326453
225,0,7,0.2812765750779297,0.2973447319269913,0.3093024535211921,0.2415654029512626,0.53,0.7969164079665506,-0.5701164175782804,-0.6388402913368049
150,8,6,0.2806651736971387,0.2937052829744296,0.29572838158970005,0.2382396248282661,0.47,0.837134610907457,-0.528620025890454,-0.6461575045326453
100,8,6,0.2804385530506967,0.2597084628863152,0.2659840668625766,0.22799607454095439,0.31,0.7761191008648162,-0.4451596225256591,-0.49322318258265674
100,1,3,0.28026214987365844,0.2956019433702427,0.3091867446662968,0.22646994123483566,0.53,0.8035393180608682,-0.5087334533769381,-0.5765828303401797
125,4,2,0.2801008582446423,0.2977311022763459,0.3210791739669705,0.22207480968264104,0.53,0.80011369529566,-0.5091294835281622,-0.5726521992671172
250,7,1,0.2799967360747157,0.2748489462425422,0.2973740680891781,0.22202737091160274,0.48,0.8008428740451327,-0.47474303719417826,-0.5320982412840863
175,0,8,0.2793206103147624,0.30216265717755453,0.30854309571034166,0.24271351598066127,0.51,0.8000608972584302,-0.5906611293113788,-0.6450852542782743
175,5,4,0.27873010302065937,0.2878520565699009,0.3062810971990242,0.24010920089111876,0.55,0.8017037504438157,-0.5575148563835236,-0.6581199915960028
175,4,6,0.27866879767849445,0.29689769476804856,0.30284516980237774,0.24674355497713285,0.53,0.8049663382864262,-0.6054656219398702,-0.6581199915960028
175,3,4,0.27862440287127127,0.2973245711893565,0.3048082421168967,0.24221121685380376,0.54,0.8080397491487267,-0.5758406624645347,-0.658119991596003
250,0,0,0.2781659906429941,0.29147666250193505,0.30393620538400157,0.23263816778951685,0.51,0.809460389395023,-0.5271178223071553,-0.6235254150566654
225,3,6,0.2762863068803408,0.28381576921963503,0.3007623438689393,0.24049610985382364,0.5,0.7818756148389668,-0.5828299237288306,-0.6208708166726928
150,7,7,0.2756866938850747,0.2907159736119827,0.28726251269285763,0.2362771690933292,0.45,0.8163771712097436,-0.5270692628466531,-0.631942168059357
150,5,6,0.275617696748071,0.2970098595476715,0.30648531856163874,0.24193533034216919,0.52,0.8078926533417164,-0.5914809957135667,-0.6724118787238106
250,3,7,0.27527954463025395,0.28759738146684044,0.30061691467643703,0.2362305812259493,0.5,0.7910855939801479,-0.5613893548632575,-0.620870816672693
100,3,4,0.27484737041710977,0.30643086368585715,0.31718005568416996,0.2234922504474215,0.57,0.8133645629730953,-0.5428235790955609,-0.5958823506615144
125,8,8,0.2746630609516687,0.289236289127223,0.2830562193796018,0.2399458056985868,0.42,0.8216391904750223,-0.5384553529666808,-0.6546891441177881
200,7,2,0.2739358580798694,0.26982080170119194,0.2765400658739554,0.23004664419382936,0.42,0.7759910734278693,-0.49844386053680795,-0.5516583177965697
225,3,2,0.2722694306006063,0.2767145232600172,0.28804757106311585,0.23759714456334824,0.45,0.7791060786109985,-0.5532147371370255,-0.6208708166726928
250,8,0,0.272035118571999,0.26734818151905687,0.28397950368524283,0.2204039255886625,0.46,0.7872124617184802,-0.4794067176297356,-0.5320982412840864
175,6,4,0.27178460599732107,0.2813761036042952,0.29546994716605934,0.23823021742070027,0.48,0.7933902536615425,-0.5575418951723413,-0.6642628580374241
100,4,8,0.2717550918754515,0.30017180508091895,0.2937082051177997,0.2488166222134356,0.45,0.7979319740865713,-0.6276566211453818,-0.6837516551869387
150,6,1,0.2712791800744925,0.28158746693904785,0.29065120429634606,0.2165758867393297,0.46,0.7900158112849418,-0.48351353666625313,-0.5220426867140329
100,0,2,0.2707635415261127,0.2772943557957067,0.2898062741289926,0.22522002205235103,0.42,0.7778543485476743,-0.5145280719973391,-0.56373655715519
150,2,7,0.2706497537268469,0.3011804619849625,0.2904659737037478,0.24277900112286832,0.46,0.8066197285486162,-0.6042493109718512,-0.6581199915960028
200,3,8,0.2703289223463946,0.2919789808092447,0.30640210526407574,0.23595339292223727,0.5,0.7911420218245325,-0.5862047500385958,-0.6581199915960028
225,8,4,0.2700615978768415,0.27295154889232637,0.28541084453603327,0.23938808297526992,0.42,0.7964951464608779,-0.5474892044210767,-0.6724118787238107
225,5,4,0.270024565541907,0.280024384916797,0.28993114984300017,0.23913228284946042,0.47,0.7910937279528943,-0.5671593235769561,-0.6581199915960028
150,0,4,0.26987976751734893,0.2962986657144188,0.3032530349468012,0.23645373895314825,0.52,0.8054821807982384,-0.5830258054980562,-0.6718801147127207
175,6,0,0.2697934350353496,0.27505253292104537,0.28909641088276006,0.21623878870947677,0.46,0.7911132134963895,-0.47389674288314687,-0.5405054541682677
175,7,7,0.2697168867512563,0.28654535312993046,0.28371144598883724,0.23907604992167908,0.43,0.8115521275197369,-0.5528429299642806,-0.6724118787238107
225,1,6,0.2696416356709353,0.28753394520523573,0.295824265497006,0.2378879699072638,0.48,0.7858868414315533,-0.5845604087248121,-0.6450852542782743
225,4,4,0.2695864860718173,0.28169402846195946,0.29611845688487115,0.237143361202645,0.49,0.7918565367607847,-0.572790490181626,-0.6581199915960028
225,3,7,0.2693031923381729,0.28934828691210257,0.29758001728859584,0.23228661239966786,0.47,0.7879172817160243,-0.5673560581876349,-0.620870816672693
200,3,5,0.26922472763958727,0.2884254927876443,0.30145832286607366,0.23849625428551868,0.5,0.7901492002496826,-0.601515637578596,-0.6581199915960029
225,4,2,0.2691149131406468,0.27908704818640623,0.3005428572934967,0.23138853606017618,0.5,0.7990789867466299,-0.546482856269861,-0.6581199915960028
250,4,3,0.2688950361795048,0.28528301823610447,0.30067025770439315,0.2319664132149697,0.5,0.8075718797666882,-0.5591643204478106,-0.6581199915960029
150,4,0,0.26839428868436493,0.27741563320269563,0.3044058854172784,0.2086173493508705,0.5,0.7891637801690129,-0.47240332373054505,-0.5320982412840864
125,6,7,0.26813665221309035,0.2879843552694295,0.2888642436897624,0.2348171610402694,0.46,0.7924522148251748,-0.5665412874889516,-0.6319421680593569
175,3,7,0.26798713939585644,0.2912042946027055,0.2958086081941427,0.2397550546160998,0.46,0.7932077840019737,-0.6078795970729243,-0.6581199915960028
175,2,8,0.2676624604983758,0.29161699540370006,0.2980635907801483,0.2390610689470294,0.49,0.7865328680263236,-0.6069291292017592,-0.6581199915960028
175,3,5,0.26727122698485223,0.28895003567522487,0.30717565110206824,0.23494099253312117,0.53,0.7883562931257072,-0.6036478977037426,-0.6581199915960029
175,8,6,0.2671524724941418,0.28139504709737184,0.2846890412629024,0.2333947456101637,0.43,0.8042536050773745,-0.5428871017276404,-0.6507727375691078
175,7,0,0.2668786575770176,0.269335880184089,0.2838601735328632,0.21585620008046025,0.41,0.7933232708343919,-0.47190527605865945,-0.5516583177965698
200,8,5,0.2668308237830881,0.2755992870163752,0.28427665235207034,0.23287002090137165,0.4,0.7989734351822956,-0.5364718874931751,-0.6507727375691077
100,5,6,0.2665886478849658,0.2776814040428786,0.29302312975772615,0.23073902232276655,0.43,0.7788256589641831,-0.541604666502173,-0.6402196258987878
125,3,7,0.2664459339885061,0.29463601317362853,0.28161102557392215,0.24551422710438242,0.45,0.7928990940963639,-0.6219816149226312,-0.6642628580374242
100,4,5,0.2662804758432056,0.2888489770280259,0.30313462018603254,0.22393262347068688,0.51,0.7877540952592189,-0.5645438558569988,-0.5902432961049033
225,6,4,0.2661406666957301,0.27684866076101755,0.2936424942080702,0.23318598345617736,0.42,0.7893798698651142,-0.5596548346906723,-0.6581199915960028
200,3,6,0.265954403916647,0.28572171187240614,0.30043638994209343,0.23609066103603094,0.5,0.7868620454956495,-0.6035496506597358,-0.6581199915960028
200,1,2,0.2657997518583852,0.2886353081823375,0.29809523802978743,0.23302691605355497,0.48,0.7987137095572134,-0.5689131899908368,-0.6718801147127208
225,3,4,0.26560295868650025,0.28370457654943115,0.2951491575865315,0.23006545194941297,0.46,0.7829457160021821,-0.5692772835925333,-0.6208708166726928
150,7,8,0.2653927871967984,0.285238949642069,0.28092654370310743,0.22923139998110909,0.41,0.8065878322522824,-0.529130940455377,-0.631942168059357
250,3,0,0.26524159334476205,0.26824715250952025,0.28718578039647746,0.21966089284096713,0.43,0.7739726596039875,-0.5070555784966897,-0.560054659836884
250,3,5,0.2643278096328349,0.28216645375975646,0.3040414246474321,0.2257452362498764,0.5,0.7862938170454761,-0.5720695745000962,-0.6208708166726928
225,5,2,0.2637908403951794,0.27590227169326764,0.2859340172250435,0.23078820405683165,0.43,0.7954487672142903,-0.5408180992330031,-0.6581199915960028
200,0,2,0.2632129666090026,0.2835572114491928,0.29189078867283413,0.23407507664915084,0.45,0.7899010989891265,-0.5752330210291516,-0.6718801147127208
100,0,1,0.26265329359225315,0.25585578444696205,0.26329180700537513,0.21791069339231717,0.24,0.7539790310184297,-0.4677908594927036,-0.5159295159429529
250,3,8,0.26219187955170137,0.28207713230538034,0.2949214432358267,0.22590494757113477,0.49,0.7820248472002406,-0.5617539938393559,-0.6208708166726928
100,5,5,0.26184392894230923,0.2726587682080514,0.2840864091073241,0.22388187573884522,0.44,0.7679010181563153,-0.5309047486201971,-0.5919170160218101
225,1,2,0.2614745940912643,0.2791418673386701,0.2919544587575347,0.22622099974499998,0.47,0.78245695826461,-0.5563789957201163,-0.6276154339362774
200,1,4,0.261377000448965,0.2875626907306454,0.3045442886876668,0.22429116338038857,0.51,0.7850860708385755,-0.5653811333709098,-0.644658136346838
225,3,8,0.26130728216518606,0.2808276398752684,0.28926287555943087,0.22837437512262282,0.44,0.7739683749343506,-0.5678290644226363,-0.6208708166726928
150,5,5,0.26104535544596014,0.2838946754254278,0.29231255706544346,0.2315946981619199,0.48,0.7874739339869798,-0.5717955377953523,-0.6724118787238107
200,7,1,0.2605214584426393,0.26900441661912,0.2814644389249774,0.21536971686157047,0.42,0.7732765961159127,-0.5004758996024115,-0.5516583177965697
125,4,7,0.2598779331303921,0.2909732121233852,0.283010651899785,0.2372032819373029,0.41,0.7928175370859697,-0.6046941005527671,-0.6724118787238107
225,1,7,0.25981900452982176,0.2874485273553501,0.29928418296715487,0.22813774884964722,0.49,0.7800783087848251,-0.5819617292005761,-0.656390655570465
250,6,3,0.25969619866773,0.27601104422545586,0.2975830621460769,0.22411802900266053,0.46,0.7968457000503912,-0.5542629910874036,-0.6581199915960028
175,4,7,0.2593865407895259,0.28559259805522474,0.29052444929634036,0.2339491803235605,0.44,0.7841951704279704,-0.6097484271865926,-0.6581199915960028
125,2,2,0.25830517201963976,0.30267885750908674,0.3315142603353456,0.20378580735608276,0.61,0.7955361531762442,-0.5453029683899533,-0.5971716250111909
250,0,7,0.2575927746435738,0.29092874254745,0.2948855688493781,0.23013734226972704,0.47,0.7885229366698258,-0.5821553056433356,-0.6897771497982133
225,0,8,0.25693655322415065,0.2848386315081147,0.28851268017138576,0.22889021418819833,0.47,0.7761193252715708,-0.5770395982474625,-0.6577789325606287
225,3,3,0.2565320476167635,0.2751312451502572,0.2796580255921144,0.2273392104510248,0.44,0.7667650984981083,-0.566179983367339,-0.6208708166726928
225,8,5,0.2563310940371383,0.26568853376038915,0.28086152277787013,0.22876973175230053,0.37,0.7810308533196799,-0.549845425671751,-0.6724118787238107
250,3,6,0.2561774013010433,0.27871249441292517,0.29734269249754197,0.2215974010452706,0.48,0.7792005760754991,-0.5793109173595741,-0.6230867812125803
175,4,4,0.25605390820823504,0.2868501452586231,0.2916462143862053,0.22616039651852526,0.46,0.7886291579173019,-0.5788416401603829,-0.6581199915960028
100,6,7,0.25530042949364606,0.28448424499539554,0.2741684172477159,0.23440252726051924,0.39,0.7831064556255393,-0.5853239723933256,-0.674706835664178
125,5,2,0.2549602657557549,0.2883069591632509,0.30672067276975135,0.19647273618765881,0.51,0.7824797441596094,-0.4938234730223529,-0.5220426867140329
175,4,5,0.25457725833625267,0.279733270180629,0.29832836517907224,0.22690937064544037,0.49,0.7722329076672138,-0.6059472797969981,-0.6581199915960028
200,0,7,0.2542771933248236,0.2818568198805832,0.2950702242201524,0.22246805760036836,0.47,0.77284266921137,-0.5808833332991789,-0.6358685629360622
100,7,4,0.25410426193457547,0.2688079662726118,0.2811199074035702,0.2052087091196566,0.44,0.7723796953886171,-0.48788764050779526,-0.5274027354648465
150,8,7,0.2540612158541462,0.28192037618799043,0.28239826368364196,0.21863421103217373,0.42,0.8135145904607505,-0.5323150354241474,-0.6461575045326455
150,3,8,0.2533071643633198,0.29347125648268496,0.2945825027539781,0.2293198154936007,0.48,0.7869014257105396,-0.6186501709447378,-0.6783062063764792
175,7,5,0.25318662357992405,0.27476598335005903,0.2908326320842387,0.22176835113564808,0.42,0.7874814217089744,-0.5510872887462034,-0.6724118787238107
150,1,8,0.2530912849987578,0.2946512557210653,0.2845958904207453,0.22889268808857954,0.44,0.7920673646613714,-0.6080279562532666,-0.6581199915960028
200,0,5,0.25307896468327956,0.2781744051122872,0.2829223498925122,0.22776233017873104,0.44,0.7644565282015188,-0.5934635555058981,-0.6364708355324451
150,6,6,0.2530575070460781,0.2791690821163918,0.2929081879232416,0.2220321212647276,0.44,0.7797953469935182,-0.573323616619623,-0.6507727375691077
250,5,3,0.25259373917820654,0.2783124757598325,0.29118401875575484,0.21981199608046387,0.47,0.7954927635423897,-0.5580007115880201,-0.6581199915960028
200,4,5,0.2523479646519667,0.2756157731586247,0.2922978388027968,0.22399364984666215,0.46,0.7715673006722429,-0.5821942805821125,-0.6581199915960029
200,4,8,0.2522920083383374,0.280300707328459,0.2931117085178321,0.22130319101476958,0.44,0.7755803774435946,-0.5652892641130055,-0.6581199915960028
175,7,8,0.2521023387260357,0.27963408437994963,0.27937789705582095,0.22460810908414652,0.41,0.7947995734984288,-0.5552567694595113,-0.6724118787238107
200,4,6,0.25208189512673657,0.27393003218743334,0.28921180016854664,0.22511907164901812,0.43,0.7703540672060392,-0.5839802733179645,-0.6581199915960028
125,0,0,0.2511544573895045,0.2612279043899092,0.27630503413162355,0.21086864600959254,0.31,0.7566281867957345,-0.5057056819982889,-0.5626652367002039
200,3,7,0.2510382252725338,0.27857896662891357,0.28931639623770256,0.2269920088014339,0.48,0.7702003302839172,-0.608487912293409,-0.6581199915960028
100,5,8,0.25070378608766075,0.28415394244726494,0.27167896460344254,0.2326759878001028,0.37,0.7756338169205438,-0.5940474202991269,-0.6782485424139519
225,4,5,0.25066888552457073,0.2679833692281468,0.27660010552876857,0.2285044212011076,0.44,0.7622411301115514,-0.581773865507747,-0.6581199915960028
200,8,6,0.2504058860215449,0.2676985629633971,0.27471114800824115,0.2212991075755799,0.37,0.7844178053039903,-0.5393189502027319,-0.6507727375691077
225,1,3,0.25021293869586236,0.26949710544263455,0.2826572089220376,0.22140384793160717,0.4,0.7552340126637754,-0.5704380975357559,-0.620870816672693
100,4,4,0.2497992226148013,0.2861554598787443,0.2978834542479427,0.20687652942783208,0.48,0.7822575729379351,-0.5399208315278539,-0.5912662185150307
150,4,8,0.2493800243545286,0.2870767177625492,0.2857138448751002,0.22414028331793734,0.46,0.7803715586229807,-0.5948152516660996,-0.6581199915960028
150,6,5,0.24857233398460984,0.2694486104343416,0.2744846220055652,0.2232378238637447,0.39,0.7667237805290086,-0.5582978022207716,-0.6507727375691077
100,1,2,0.24856963520484768,0.25865967335277334,0.25979928812351916,0.21152021184592829,0.27,0.7517721139125897,-0.5022860055889616,-0.5374777592664406
125,5,8,0.24853631956283842,0.28534576316309496,0.2853708066140559,0.22281679912748764,0.44,0.7773601682645274,-0.5939316798651684,-0.6507727375691077
250,4,2,0.2484354114516824,0.26895619570893436,0.2920162471013876,0.2142759499172453,0.46,0.7851623524165336,-0.5420601165397582,-0.6581199915960028
150,5,7,0.24822503455776085,0.281831025775667,0.2856046569469777,0.224952752906995,0.44,0.7779536002170413,-0.5973704035471549,-0.6724118787238108
250,4,7,0.24795710171237667,0.275231945195671,0.2826706564702308,0.21879656014649007,0.45,0.7792802007026132,-0.5525383757941915,-0.6581199915960028
250,8,1,0.24778261012137054,0.2566313709438006,0.27449249818764687,0.20435588726396747,0.4,0.7631149997084072,-0.4924067623198083,-0.5460604000656895
225,5,7,0.24762758581681454,0.27394248151916045,0.28385790434482483,0.21939263829467337,0.41,0.7717177415995511,-0.5586728263909274,-0.6581199915960028
200,5,5,0.24720747238654128,0.27193890750972183,0.2905717861540411,0.21886097761148604,0.43,0.7678641167885621,-0.5747563380195317,-0.6581199915960028
225,5,3,0.24719670646636338,0.26995032887643877,0.28026108907325553,0.22081120306871505,0.44,0.7711343927047687,-0.5632052502897689,-0.658119991596003
175,8,7,0.2469443996776088,0.2734295062130069,0.2731463959681697,0.2187144622052164,0.4,0.7899100530175452,-0.5457235966746649,-0.6507727375691077
175,5,6,0.2469312771406975,0.2760386770064516,0.28292951030102964,0.22235142787840712,0.41,0.7720991694797392,-0.5866784478487402,-0.6581199915960028
225,4,3,0.2465445434219305,0.27277703002760234,0.27915931084571,0.22104805023303586,0.43,0.774769089850198,-0.5698232802959955,-0.6581199915960029
225,7,4,0.24612428397079478,0.26419306796523423,0.2799703101943116,0.22058823032855313,0.38,0.7644426025160105,-0.5649746997287333,-0.6581199915960028
250,2,0,0.24598389866839782,0.2713241160009159,0.28798412725912903,0.21037478463609527,0.43,0.7773612956557536,-0.525782579976698,-0.6428032456364912
200,7,3,0.2452792934174072,0.26308138987006574,0.27277401202006946,0.22375605683976052,0.37,0.7612084552923277,-0.563359634836523,-0.6724118787238106
225,6,2,0.24524600565243643,0.26347639853289756,0.27862807625539276,0.216374765871995,0.36,0.7764473473446857,-0.5412697961410055,-0.6581199915960029
250,5,7,0.24511745643438715,0.27001736515607505,0.27623151183822925,0.21868754168280646,0.4,0.7717816463526889,-0.551513724503453,-0.658119991596003
100,0,8,0.24461872207224683,0.3079597560456767,0.30576008498724416,0.2345234868784274,0.5,0.8060417843035657,-0.6586764749201527,-0.8236296030558291
200,2,2,0.24448206837477388,0.26938958837884663,0.28024726987413495,0.22547775365797684,0.36,0.77112004795078,-0.5863338947332549,-0.7041176620722198
