period,sma,buy_buffer,sell_buffer,cagr,max_drawdown,calmar,sharpe,trades,exposure,final_value
real_tqqq_2010,100,2,3,0.29267376017562485,-0.540505454168267,0.5414816037813956,0.8093235412385767,43,0.7764217720283134,65.49051084390068
real_tqqq_2010,100,2,4,0.3324302372769399,-0.5539799894411224,0.6000762547620341,0.8719426392890322,33,0.7954600927507932,107.27166514757542
real_tqqq_2010,100,2,5,0.3394017544533754,-0.5468316078719604,0.6206695984055949,0.8737702939773306,27,0.8091286307053942,116.78979452682378
real_tqqq_2010,100,2,6,0.3480733734092951,-0.6004707374434795,0.5796675036842378,0.880707914943831,23,0.8247498169392238,129.7361301500518
real_tqqq_2010,100,2,7,0.36881522265490174,-0.6196327899990149,0.5952157933015263,0.9087354033345153,19,0.8398828411032463,166.37426567740067
real_tqqq_2010,100,2,8,0.34729809491818986,-0.6427011259383576,0.5403726256292567,0.8711558667704966,19,0.8454967049060288,128.52602404364245
real_tqqq_2010,100,3,0,0.18275398632392292,-0.5882675459083005,0.3106647436104026,0.6282542506295485,83,0.6870881132536002,15.39804470761401
real_tqqq_2010,100,3,1,0.22340604282729748,-0.5383739605252305,0.4149644284603689,0.7051470129194247,65,0.7144251891628021,26.70201293721958
real_tqqq_2010,100,3,2,0.24956140466115784,-0.5516583177965697,0.4523840149061007,0.7426201310122211,47,0.7415181840371003,37.68789466059484
real_tqqq_2010,100,3,3,0.2627729977290427,-0.5781420687997436,0.4545128471183124,0.7596369082858931,41,0.7627532340737124,44.73118663106668
real_tqqq_2010,100,3,4,0.2971486319073382,-0.5958823506615141,0.49866996660911506,0.8131715204931216,33,0.7866731754942641,69.28302969567594
real_tqqq_2010,100,3,5,0.30951279718426306,-0.5831877361552618,0.5307258332021262,0.8255513503120381,27,0.8013180375884794,80.86165503278461
real_tqqq_2010,100,3,6,0.3240113291635969,-0.6004707374434792,0.5395955355677848,0.8430854406728269,23,0.8176714669270198,96.74792888273943
real_tqqq_2010,100,3,7,0.3505410378295648,-0.6449235932780719,0.5435388648875525,0.8806370239368582,19,0.837686111789114,133.65940206729832
real_tqqq_2010,100,3,8,0.32931117163309787,-0.6783062063764784,0.48549042974600354,0.8432522227378787,19,0.8432999755918965,103.25341755118504
real_tqqq_2010,100,4,0,0.16864299008931383,-0.5282052658291554,0.3192754805739864,0.6041563211402683,71,0.6404686355870148,12.663443989041053
real_tqqq_2010,100,4,1,0.20339345245047835,-0.5288707102544958,0.38458067067583335,0.6717062249121593,57,0.6761044666829388,20.41068523727438
real_tqqq_2010,100,4,2,0.20521225522663822,-0.5526849364617252,0.37130061213609655,0.6626282430088308,47,0.7058823529411765,20.9190642210086
real_tqqq_2010,100,4,3,0.22619087646209435,-0.5526849364617246,0.40925826187730535,0.696326602166778,41,0.737612887478643,27.709578553877723
real_tqqq_2010,100,4,4,0.2707490049604089,-0.5912662185150304,0.4579138744648681,0.7718192776128521,33,0.7686111789113986,49.5628039907627
real_tqqq_2010,100,4,5,0.2842879475372013,-0.5902432961049028,0.48164536456958823,0.7861797453155446,27,0.7886258237734928,58.90249146446556
real_tqqq_2010,100,4,6,0.29991072860822654,-0.6257501854590308,0.4792818852913665,0.8068231592092642,23,0.8061996582865512,71.72582365649232
real_tqqq_2010,100,4,7,0.3270888309479989,-0.6509341238973513,0.502491448734648,0.8464982475898463,19,0.8286551134976813,100.47707432477813
real_tqqq_2010,100,4,8,0.30622762234886647,-0.6837516551869383,0.4478638114084617,0.8090407944011438,19,0.8342689773004638,77.61968966727913
real_tqqq_2010,100,5,0,0.122266866628578,-0.5135202139990742,0.23809552826833497,0.5006640673561372,65,0.5984866975835977,6.5475190270438
real_tqqq_2010,100,5,1,0.16528260066938438,-0.5576938025389588,0.29636800681111786,0.5952750899582576,53,0.6329021235050036,12.08312731297286
real_tqqq_2010,100,5,2,0.19247718908853795,-0.5517389694710453,0.34885552723068797,0.6433883257275747,43,0.6643885770075665,17.594949608295344
real_tqqq_2010,100,5,3,0.22586061413075775,-0.4962709060464042,0.4551155656697684,0.701443118261387,37,0.7036856236270442,27.58824984393334
real_tqqq_2010,100,5,4,0.2590152300087589,-0.5503687839424194,0.4706212226525143,0.7573464504701102,31,0.7334635098852819,42.611414338466986
real_tqqq_2010,100,5,5,0.28297693504120947,-0.5919170160218088,0.4780685930319384,0.7905945575166534,25,0.7554308030266048,57.93059775306021
real_tqqq_2010,100,5,6,0.27774908381283314,-0.6402196258987871,0.43383406658755375,0.7729398340510157,23,0.7786185013424457,54.202716807245665
real_tqqq_2010,100,5,7,0.31221070564211684,-0.6574752591729638,0.474863048131797,0.8258382787405837,19,0.8081523065657799,83.61867884234836
real_tqqq_2010,100,5,8,0.291583374134202,-0.6782485424139517,0.4299063778249029,0.7881101114544821,19,0.8137661703685624,64.5963862477866
real_tqqq_2010,100,6,0,0.08403010204466499,-0.5919611206410208,0.1419520625842298,0.4082767798382182,57,0.5316084940200146,3.7224673620560025
real_tqqq_2010,100,6,1,0.1355844008330671,-0.6225104514429551,0.21780260960886313,0.5331044602623455,47,0.575787161337564,7.934800973691242
real_tqqq_2010,100,6,2,0.14528974253499016,-0.6203953598304177,0.23418895746529192,0.5460788655201166,41,0.6238711252135709,9.11473184146457
real_tqqq_2010,100,6,3,0.1629375711354606,-0.5256456643069842,0.3099760583972073,0.5788505272036022,37,0.6599951183793019,11.69304688508527
real_tqqq_2010,100,6,4,0.20589400216122566,-0.5729886235301413,0.35933349058961706,0.6616520116609327,31,0.6975835977544544,21.112665305534545
real_tqqq_2010,100,6,5,0.24843102536738715,-0.6124466663361314,0.40563699506046424,0.7315896392449378,25,0.7371247254088358,37.136332808130184
real_tqqq_2010,100,6,6,0.24465493279823458,-0.6583192908204897,0.37163567315992113,0.7174593796462012,23,0.7608005857944837,35.34824055514808
real_tqqq_2010,100,6,7,0.28641777818871383,-0.674706835664177,0.4245070051895444,0.7846839797041606,19,0.7979009030998292,60.51409357564072
real_tqqq_2010,100,6,8,0.26619589929816745,-0.6944350661645176,0.38332727171802033,0.7470623494228834,19,0.8035147669026117,46.747829745273506
real_tqqq_2010,100,7,0,0.0849105310243572,-0.5572194044571034,0.15238258098187585,0.413841069714973,49,0.48108371979497194,3.772024853190082
real_tqqq_2010,100,7,1,0.1616140815816587,-0.5626799941353018,0.28722201476172804,0.6064121422920093,39,0.5311203319502075,11.47814313656935
real_tqqq_2010,100,7,2,0.18553909020041703,-0.603901495737635,0.30723402990381815,0.6447530485218655,33,0.5826214303148646,15.999460616969673
real_tqqq_2010,100,7,3,0.19216718576132785,-0.6192133768566372,0.3103408177918275,0.6534337257486451,31,0.5999511837930193,17.520584689356234
real_tqqq_2010,100,7,4,0.2605917247757463,-0.5274027354648461,0.494103855085363,0.7814251765353428,25,0.665853063216988,43.488973901798545
real_tqqq_2010,100,7,5,0.2943413107268009,-0.5538521187773633,0.5314438651540482,0.8327369056516346,21,0.6966072736148401,66.88041060937628
real_tqqq_2010,100,7,6,0.2968282060081151,-0.527402735464846,0.5628112750429604,0.8253262557917557,19,0.7229680253844276,69.00475642085387
real_tqqq_2010,100,7,7,0.35021425769215897,-0.5274027354648463,0.6640357247739423,0.9102505114415362,15,0.7598242616548694,133.13354110281693
real_tqqq_2010,100,7,8,0.3370688198431635,-0.5274027354648461,0.6391108676106416,0.8856156755069879,15,0.7620209909690017,113.51977948686715
real_tqqq_2010,100,8,0,0.0582559469049142,-0.5914484226589722,0.09849708727434453,0.3402237446568759,41,0.38564803514766904,2.5152896793664725
real_tqqq_2010,100,8,1,0.11351520410721028,-0.5057711152476514,0.22443987148539993,0.49573040648594546,35,0.42543324383695386,5.7635519677293034
real_tqqq_2010,100,8,2,0.12539359916711224,-0.6199111836838589,0.20227671716124454,0.51681095005524,31,0.4615572370026849,6.851098715590075
real_tqqq_2010,100,8,3,0.1426636917405344,-0.6346041822876605,0.22480736137957913,0.5530566736089149,29,0.49328777154015135,8.78018120513136
real_tqqq_2010,100,8,4,0.22118827500635452,-0.5554240304371302,0.398233174809298,0.7178800744725833,23,0.5721259458140102,25.924320921717246
real_tqqq_2010,100,8,5,0.245461182841197,-0.5869486084472582,0.41819876443791515,0.745151224408181,21,0.6521845252623871,35.723099071838035
real_tqqq_2010,100,8,6,0.24984261029465493,-0.4932231825826561,0.5065508255033926,0.7435178211814102,19,0.6800097632413962,37.82629666706598
real_tqqq_2010,100,8,7,0.30815302652521437,-0.4932231825826564,0.6247740118614007,0.8431292402214208,15,0.7188186477910666,79.50465142046112
real_tqqq_2010,100,8,8,0.2954170890921768,-0.4932231825826564,0.5989521570038318,0.818439411782994,15,0.7210153771051989,67.79171065885508
real_tqqq_2010,125,0,0,0.3014708407552491,-0.5626652367002032,0.5357907705890091,0.8296027495645333,145,0.7861850134244569,73.14107606135578
real_tqqq_2010,125,0,1,0.31932960738135585,-0.6068234743140417,0.5262314674664303,0.8540908612394434,91,0.8010739565535758,91.32316088052885
real_tqqq_2010,125,0,2,0.33483026224303925,-0.581913310108382,0.5753954350703487,0.8700905090397418,57,0.8201122772760556,110.46300957951398
real_tqqq_2010,125,0,3,0.35222566065345173,-0.5756623984528636,0.6118615035480603,0.8941898895920641,43,0.829387356602392,136.40140270657537
real_tqqq_2010,125,0,4,0.3620559872910556,-0.6049004955933708,0.5985380900306596,0.9044627987403541,35,0.8389065169636319,153.48444425519145
real_tqqq_2010,125,0,5,0.34871710586631455,-0.6811119158299389,0.5119820953967612,0.8784942483134611,31,0.8469611911154503,130.74902822231041
real_tqqq_2010,125,0,6,0.33425421459959326,-0.7161181358836393,0.4667584827846136,0.8514195659159735,27,0.8528191359531364,109.68900468562185
real_tqqq_2010,125,0,7,0.29822605098516664,-0.747884875423365,0.3987593021136387,0.785287272496687,25,0.8613619721747621,70.22645709326585
real_tqqq_2010,125,0,8,0.2601711748158295,-0.7881637611690757,0.3300978649791258,0.7200260702032231,25,0.8742982670246522,43.25322931869805
real_tqqq_2010,125,1,0,0.2888163406365307,-0.5350934520713817,0.5397493456862607,0.8129255042282342,103,0.7669026116670735,62.37855655498792
real_tqqq_2010,125,1,1,0.31408631365821993,-0.5390554282532825,0.5826605154055554,0.8493596338323284,69,0.7835001220405174,85.58711205302943
real_tqqq_2010,125,1,2,0.33668543820908314,-0.548511331137823,0.6138167419635039,0.8798496103023211,47,0.7983890651696364,112.99069617759943
real_tqqq_2010,125,1,3,0.36843057603497154,-0.537999007507272,0.6848164604281199,0.9280850525564311,35,0.8103490358799121,165.6142943162955
real_tqqq_2010,125,1,4,0.3690355890719199,-0.560645983805466,0.6582328237991419,0.9210472349429387,29,0.8220649255552843,166.81113151354842
real_tqqq_2010,125,1,5,0.371981424873032,-0.6325539766658035,0.588062740248269,0.9216041440220666,25,0.8281669514278741,172.7554808766495
real_tqqq_2010,125,1,6,0.3724782115760903,-0.6478397421632873,0.5749542476852363,0.9161745480737226,21,0.8393946790334391,173.7773210017578
real_tqqq_2010,125,1,7,0.3277320839725759,-0.6872469202926934,0.47687675898641674,0.836184101703422,21,0.8450085428362216,101.27339069768742
real_tqqq_2010,125,1,8,0.28985040629054604,-0.7337441223728205,0.39502927172106334,0.770599587478516,21,0.8577007566512082,63.19887994283698
real_tqqq_2010,125,2,0,0.27815544461307984,-0.5901021043879724,0.4713683319288791,0.8001015961995365,75,0.743470832316329,54.484211537032586
real_tqqq_2010,125,2,1,0.2923095522710506,-0.532098241284086,0.5493525999364979,0.817431656040676,57,0.7573834513058335,65.19057364262414
real_tqqq_2010,125,2,2,0.3126881248945119,-0.5971716250111899,0.5236151749317505,0.8426768222342436,43,0.7825237979009031,84.11565413719923
real_tqqq_2010,125,2,3,0.3445009127941301,-0.5593809895640649,0.6158609592052914,0.8910469315832417,33,0.8027825237979009,124.24748896880155
real_tqqq_2010,125,2,4,0.35278641865827787,-0.5678759609750845,0.6212385149258965,0.8979719960001314,27,0.8135220893336588,137.32578006012318
real_tqqq_2010,125,2,5,0.3632087870816798,-0.5831877361552615,0.6227990826353438,0.9107935625538142,23,0.8201122772760556,155.61435990304759
real_tqqq_2010,125,2,6,0.36726401209425785,-0.6326268221192655,0.5805381612874765,0.9111486347604864,19,0.8310959238467172,163.32931552829507
real_tqqq_2010,125,2,7,0.3256203311055721,-0.6581199915960025,0.49477349915463337,0.8355742172980839,19,0.8359775445447889,98.68111109687626
real_tqqq_2010,125,2,8,0.29104767186699254,-0.6783062063764782,0.429080066098427,0.7746733199707262,19,0.8481815962899683,64.16131595587437
real_tqqq_2010,125,3,0,0.25880332614410184,-0.569415882492739,0.45450668676668327,0.7712505994826164,61,0.7141811081278985,42.4947328803248
real_tqqq_2010,125,3,1,0.253928464422319,-0.5677359341467502,0.4472650913033149,0.7516479388690808,51,0.7305345374664388,39.89184560913715
real_tqqq_2010,125,3,2,0.27954973081141854,-0.606247720377094,0.4611146919241774,0.7898668155207369,39,0.7544544788869905,55.460529489158326
real_tqqq_2010,125,3,3,0.2958187528663998,-0.5950269032743052,0.4971518955505588,0.8156366009999324,33,0.7700756651208202,68.13494138903532
real_tqqq_2010,125,3,4,0.32162715802719855,-0.5635966251032807,0.5706690631233987,0.850806231658627,27,0.7905784720527215,93.94865430672054
real_tqqq_2010,125,3,5,0.33835478896449334,-0.5902432961049029,0.573246305713836,0.8729040652464777,23,0.8035147669026117,115.31150418959048
real_tqqq_2010,125,3,6,0.35175788489565596,-0.6388455054577034,0.5506149482004067,0.8876327176895107,19,0.8254820600439345,135.6347725085385
real_tqqq_2010,125,3,7,0.3105864844677957,-0.6642628580374239,0.46756563416089353,0.8124335682374562,19,0.8303636807420064,81.94848555644526
real_tqqq_2010,125,3,8,0.2764059134045831,-0.6837516551869383,0.40424898617468574,0.7517780751936857,19,0.8425677324871857,53.28195655124643
real_tqqq_2010,125,4,0,0.22758347022021597,-0.6368732566865867,0.35734499420535826,0.7143765106822866,57,0.6900170856724432,28.226706318003128
real_tqqq_2010,125,4,1,0.24038492126605915,-0.6165253771853112,0.38990271959852485,0.7291638425424015,47,0.708567244325116,33.42372730470951
real_tqqq_2010,125,4,2,0.28403128833752,-0.5726521992671159,0.49599266134143055,0.8013829572032687,35,0.7361484012692214,58.71102556904445
real_tqqq_2010,125,4,3,0.29448922817341816,-0.6146328239506811,0.4791303306590869,0.8173820398432908,31,0.7481083719794972,67.00502716331445
real_tqqq_2010,125,4,4,0.3045595028765762,-0.56525199120759,0.5388030606065146,0.8262202736488312,27,0.7681230168415915,76.0206032521796
real_tqqq_2010,125,4,5,0.32189215174908425,-0.6000862392585622,0.5364098202731641,0.8501678865419279,23,0.7813033927263852,94.25598772432363
real_tqqq_2010,125,4,6,0.3363612073941744,-0.6000862392585617,0.5605214474002378,0.8671203939499009,19,0.8074200634610691,112.54505089345392
real_tqqq_2010,125,4,7,0.2956587539439899,-0.6724118787238105,0.4396988859047657,0.7914538531906028,19,0.8123016841591408,67.99802371483264
real_tqqq_2010,125,4,8,0.26186750350938803,-0.6733985972953542,0.3888744416177219,0.7304423640301826,19,0.8245057359043202,44.21152777312532
real_tqqq_2010,125,5,0,0.23102312850464446,-0.5220426867140326,0.4425368545220049,0.7294794392861911,47,0.661703685623627,29.543078972146752
real_tqqq_2010,125,5,1,0.244840375663671,-0.5228074880246925,0.46831841791085266,0.7475498602843096,39,0.6807420063461069,35.43413210953128
real_tqqq_2010,125,5,2,0.28274654681584166,-0.5220426867140324,0.541615760572327,0.8094326902183576,31,0.7132047839882841,57.76136669935386
real_tqqq_2010,125,5,3,0.3027078931885634,-0.551976312993038,0.548407397315945,0.8429608304899321,27,0.7271174029777886,74.28185227902449
real_tqqq_2010,125,5,4,0.3217004965618484,-0.5220426867140329,0.6162340834363055,0.8664227174977356,23,0.74762020990969,94.03361632712773
real_tqqq_2010,125,5,5,0.35098615245704523,-0.522042686714032,0.6723322850594989,0.9098371954966314,19,0.7615328288991945,134.37882613735357
real_tqqq_2010,125,5,6,0.34571203325535516,-0.5691961608420291,0.6073688774427658,0.8891284549038861,17,0.7944837686111789,126.08332538212912
real_tqqq_2010,125,5,7,0.3113569228028321,-0.6507727375691075,0.4784418658437858,0.8241984560468957,17,0.7971686599951184,82.73678781744252
real_tqqq_2010,125,5,8,0.28166024992615446,-0.6507727375691077,0.4328089264744961,0.7686802945836553,17,0.808640468635587,56.96966352945882
real_tqqq_2010,125,6,0,0.1862126073948973,-0.5521526171645736,0.3372484374902367,0.6404119468695519,45,0.6289968269465462,16.14817471984147
real_tqqq_2010,125,6,1,0.21167187668334364,-0.5662212782461131,0.3738324305631951,0.6866106378800019,37,0.6499877959482548,22.822320350742455
real_tqqq_2010,125,6,2,0.2622699672872788,-0.49899069606212476,0.5256009167245594,0.7772075480314277,29,0.6900170856724432,44.441796302827846
real_tqqq_2010,125,6,3,0.2931906258538626,-0.4989906960621252,0.5875673197268588,0.8328114861447429,25,0.7080790822553088,65.9183908043396
real_tqqq_2010,125,6,4,0.31687926505701225,-0.496270906046404,0.638520737758869,0.864730079150761,21,0.7319990236758603,88.59904616820428
real_tqqq_2010,125,6,5,0.3279823150838117,-0.4984506135569289,0.6580036339876073,0.8811075979309412,19,0.7388332926531609,101.58476215855184
real_tqqq_2010,125,6,6,0.32456004605898436,-0.5579405695453379,0.5817107838626365,0.8621460390065837,17,0.7752013668537955,97.40317069766131
real_tqqq_2010,125,6,7,0.29074493141423075,-0.6319421680593567,0.4600815487706493,0.7961917834630089,17,0.7778862582377349,63.9166633837918
real_tqqq_2010,125,6,8,0.26151503272767584,-0.6319421680593565,0.41382747654072116,0.7398978171732955,17,0.7893580668782035,44.01078290511783
real_tqqq_2010,125,7,0,0.17100694114136838,-0.6322748115846888,0.27046299806371965,0.6155039908463816,39,0.5784720527215036,13.087247119868161
real_tqqq_2010,125,7,1,0.20287698010554878,-0.6438265170210503,0.3151112523980052,0.6757597743126494,33,0.6111789113985844,20.268452569938468
real_tqqq_2010,125,7,2,0.24088397276128726,-0.5386882718797896,0.4471676576894948,0.7446684569140629,27,0.6509641200878692,33.64346615906383
real_tqqq_2010,125,7,3,0.2777004390230797,-0.5386882718797896,0.5155123167133842,0.8143438664476594,23,0.6717110080546741,54.16911116884635
real_tqqq_2010,125,7,4,0.3164234564916417,-0.515726214262994,0.6135492975547718,0.869842682209136,19,0.7107639736392483,88.10080058062347
real_tqqq_2010,125,7,5,0.3372212776393213,-0.5157262142629941,0.6538765498302858,0.9041624080597239,17,0.7205272150353917,113.73082337630773
real_tqqq_2010,125,7,6,0.33841849791546164,-0.5157262142629943,0.6561979758951817,0.8916544691355885,15,0.7576275323407371,115.40095548478737
real_tqqq_2010,125,7,7,0.30697820828883793,-0.6461575045326451,0.4750826325399875,0.8293129846981809,15,0.7598242616548694,78.34946487989733
real_tqqq_2010,125,7,8,0.28514624200268224,-0.6461575045326451,0.4412952569651323,0.7864621443591368,15,0.7678789358066879,59.54703851567811
real_tqqq_2010,125,8,0,0.14132156100723492,-0.7111918068298703,0.19871089578094867,0.5486779610567477,37,0.5484500854283623,8.6136824034301
real_tqqq_2010,125,8,1,0.18331900381087873,-0.7202644167032558,0.2545162575848932,0.6371229389318155,31,0.5806687820356359,15.518311745835929
real_tqqq_2010,125,8,2,0.2407465067982315,-0.5274027354648458,0.4564756505975281,0.7478024575262546,25,0.6329021235050036,33.58280318484762
real_tqqq_2010,125,8,3,0.28356958754227324,-0.5274027354648463,0.5376718178989696,0.8297235016782452,21,0.6560898218208445,58.368069913043755
real_tqqq_2010,125,8,4,0.2963798102121231,-0.5274027354648463,0.5619610788535209,0.8343433248486704,19,0.7041737856968514,68.61710871959666
real_tqqq_2010,125,8,5,0.31965224968502604,-0.5274027354648458,0.6060875839092658,0.8739360955977378,17,0.7141811081278985,91.68765273410546
real_tqqq_2010,125,8,6,0.3218601419996363,-0.5274027354648461,0.6102739336684572,0.8640672114928256,15,0.7515255064681474,94.21881353188598
real_tqqq_2010,125,8,7,0.2908088185346027,-0.6546891441177876,0.44419373858180583,0.8021442791341066,15,0.7537222357822797,63.968219247676025
real_tqqq_2010,125,8,8,0.2692469482376092,-0.6546891441177878,0.4112592222686495,0.7595802024307158,15,0.7617769099340981,48.61702656373864
real_tqqq_2010,150,0,0,0.40932347844910155,-0.5479920444226354,0.7469514979553488,1.0009797553257305,99,0.8040029289724189,267.5566254981717
real_tqqq_2010,150,0,1,0.4207167912120897,-0.5479920444226353,0.7677425165092627,1.0096345125569344,53,0.8149865755430803,305.0561268642827
real_tqqq_2010,150,0,2,0.3792476027600895,-0.5515784355477911,0.6875678567517709,0.9387269783535999,47,0.8218208445203807,188.27891347941008
real_tqqq_2010,150,0,3,0.3801383248169339,-0.5624872404426033,0.6758167963380203,0.9335001961404041,37,0.8313400048816207,190.26946722323774
real_tqqq_2010,150,0,4,0.3250178253446647,-0.6718801147127205,0.4837437784323092,0.8400650995448427,37,0.8367097876494997,97.95300545983352
real_tqqq_2010,150,0,5,0.33071562461704196,-0.6574425299134058,0.5030335117817853,0.8442780079390388,31,0.844764461801318,105.04494356588391
real_tqqq_2010,150,0,6,0.3077690240093365,-0.7052901380544301,0.43637222102428536,0.8032301916170245,27,0.8503783256041005,79.12531859174442
real_tqqq_2010,150,0,7,0.29061439916490217,-0.7486447149720921,0.38818733820318985,0.7720722377075478,25,0.8584329997559189,63.811447213614734
real_tqqq_2010,150,0,8,0.2889342573276068,-0.7673769111815578,0.3765219582678404,0.7671844768683468,23,0.8647791066634123,62.471592358577475
real_tqqq_2010,150,1,0,0.3825960836112665,-0.5320982412840862,0.7190327911777464,0.9657975654235962,71,0.7888699048083964,195.86491765865475
real_tqqq_2010,150,1,1,0.3922172984509382,-0.532098241284086,0.7371144424466052,0.9710394965812184,43,0.8032706858677081,219.28955159491784
real_tqqq_2010,150,1,2,0.3844451330108263,-0.5320982412840858,0.7225078062334209,0.9539809764167998,37,0.809860873810105,200.17596264201177
real_tqqq_2010,150,1,3,0.4051630749260342,-0.5320982412840859,0.761444115936701,0.9794063478181714,27,0.8208445203807664,254.97626647295374
real_tqqq_2010,150,1,4,0.3808766287790142,-0.5458859766691375,0.6977219512086206,0.9394382210924457,27,0.8242616548694166,191.93435694785504
real_tqqq_2010,150,1,5,0.36573017152589427,-0.6581199915960025,0.5557195894307425,0.9052299215690126,23,0.83060776177691,160.36995470899313
real_tqqq_2010,150,1,6,0.3599658717816343,-0.6581199915960023,0.5469608526990397,0.8913742745831736,19,0.8354893824749817,149.69235267846022
real_tqqq_2010,150,1,7,0.33142069247019035,-0.6581199915960025,0.5035870307882065,0.8411029572680268,19,0.8445203807664144,105.95529193882832
real_tqqq_2010,150,1,8,0.33850095352760445,-0.6581199915960025,0.5143453440864302,0.8491998879442598,17,0.8508664876739077,115.51682494825852
real_tqqq_2010,150,2,0,0.34984253886289784,-0.532098241284086,0.6574773448200851,0.9158463989923152,61,0.7747132047839883,132.5377249649469
real_tqqq_2010,150,2,1,0.35020332563088896,-0.532098241284086,0.6581553902259869,0.905279084656113,41,0.7900903099829143,133.11598263119643
real_tqqq_2010,150,2,2,0.3401983884670381,-0.5422828245041018,0.627344944546487,0.8849571763254805,37,0.7966804979253111,117.92651972821571
real_tqqq_2010,150,2,3,0.3708336982014653,-0.5511074422080062,0.6728882061830338,0.9279712483259435,27,0.8093727117402978,170.41624788110622
real_tqqq_2010,150,2,4,0.3471405914140966,-0.5865595663177012,0.591824959216628,0.8879078987507061,27,0.812789846228948,128.28148048044318
real_tqqq_2010,150,2,5,0.34094035851542226,-0.6581199915960025,0.5180519705663552,0.8681749725500135,23,0.8203563583109592,118.99457721859125
real_tqqq_2010,150,2,6,0.34226375225851613,-0.6581199915960025,0.5200628405596592,0.8643512831329286,19,0.8310959238467172,120.92216136925914
real_tqqq_2010,150,2,7,0.3140901338711104,-0.6581199915960024,0.4772535979486241,0.8143862978108302,19,0.8401269221381499,85.59116535014245
real_tqqq_2010,150,2,8,0.3253591511402316,-0.6581199915960025,0.494376641486312,0.8292705555939541,17,0.8467171100805467,98.36486335732216
real_tqqq_2010,150,3,0,0.34400938877893705,-0.532098241284086,0.6465148013809564,0.9131493523829771,49,0.7520136685379546,123.50961089150915
real_tqqq_2010,150,3,1,0.377835778253645,-0.532098241284086,0.7100865008345694,0.958699419939377,33,0.7756895289236027,185.1638167918638
real_tqqq_2010,150,3,2,0.37251147827855036,-0.5320982412840859,0.7000802659666515,0.9453193583707555,29,0.7830119599707103,173.8459495185487
real_tqqq_2010,150,3,3,0.36945581997809107,-0.5425007086707236,0.6810236633300623,0.931040377815433,25,0.7988772272394435,167.64720504030055
real_tqqq_2010,150,3,4,0.34578652805311494,-0.5533737944540772,0.6248697201034711,0.8904844375998028,25,0.8022943617280938,126.19707292219064
real_tqqq_2010,150,3,5,0.34334305263231424,-0.6581199915960023,0.5217028156213206,0.8763650122211846,21,0.809860873810105,122.51586985769414
real_tqqq_2010,150,3,6,0.3487860110133405,-0.6581199915960025,0.529973280658899,0.877310855704028,17,0.8254820600439345,130.85788754939915
real_tqqq_2010,150,3,7,0.325387352917488,-0.6581199915960025,0.4944194935157542,0.8346352052785516,17,0.8337808152306566,98.39896539126508
real_tqqq_2010,150,3,8,0.33866557994141844,-0.678306206376479,0.4992812637681359,0.852412793975656,15,0.8401269221381499,115.74849037735538
real_tqqq_2010,150,4,0,0.2984736713426188,-0.5320982412840859,0.5609371506703862,0.8382518556588063,45,0.7178423236514523,70.44497998147914
real_tqqq_2010,150,4,1,0.34625997524637686,-0.5320982412840862,0.6507444460082501,0.9102730343030244,31,0.7503051012936295,126.92224292998719
real_tqqq_2010,150,4,2,0.34681215975782576,-0.5320982412840862,0.65178219518426,0.9070847863023188,27,0.7568952892360263,127.77295407355456
real_tqqq_2010,150,4,3,0.3585836954396078,-0.5381659451339582,0.6663069238807938,0.9202027169884238,23,0.7644618013180375,147.2331712021237
real_tqqq_2010,150,4,4,0.33510231427874126,-0.5746401480294783,0.5831515870024991,0.8790278019558716,23,0.7678789358066879,110.83033110091722
real_tqqq_2010,150,4,5,0.31887898531624037,-0.6581199915960025,0.4845301607430721,0.8422160144147967,21,0.7739809616792775,90.81636491476239
real_tqqq_2010,150,4,6,0.3337579586741237,-0.6581199915960025,0.5071384594543762,0.8575045375953017,17,0.8061996582865512,109.02629627510844
real_tqqq_2010,150,4,7,0.31062000632081355,-0.6581199915960023,0.4719808094076144,0.8145474562943072,17,0.8144984134732731,81.9826374612867
real_tqqq_2010,150,4,8,0.3270800863529042,-0.6581199915960025,0.4969915676922447,0.8378161053897158,15,0.82108860141567,100.46628953820552
real_tqqq_2010,150,5,0,0.25803328528879965,-0.5516583177965693,0.4677411306321544,0.7701157215516884,43,0.6924578960214791,42.073242336145015
real_tqqq_2010,150,5,1,0.3037580095503609,-0.5516583177965693,0.5506270815667741,0.8447192098670498,31,0.7244325115938491,75.26332519298909
real_tqqq_2010,150,5,2,0.3149810610014203,-0.5516583177965695,0.5709712893653374,0.8575747635745101,27,0.7407859409323896,86.54138759563003
real_tqqq_2010,150,5,3,0.33214261731677364,-0.5577383077961379,0.595516952438162,0.880837226730252,23,0.7493287771540151,106.89507431585399
real_tqqq_2010,150,5,4,0.30911823636560354,-0.5926667469711984,0.5215717567171448,0.8392730247438497,23,0.7527459116426654,80.46567483912408
real_tqqq_2010,150,5,5,0.29443607864371946,-0.6724118787238105,0.43788054310185304,0.8042001704842299,21,0.7615328288991945,66.96022501946416
real_tqqq_2010,150,5,6,0.3114611481450036,-0.6724118787238104,0.463199949316979,0.8235646463417746,17,0.7979009030998292,82.8439747200671
real_tqqq_2010,150,5,7,0.2887099995114375,-0.6724118787238106,0.4293648114298461,0.7807809419399895,17,0.8061996582865512,62.29476536733337
